 0.000, 0.000,-1.088
 0.000, 0.000,-1.087
 0.000, 0.000,-1.087
 0.000, 0.000,-1.087
 0.000, 0.000,-1.086
 0.000, 0.000,-1.086
 0.000, 0.000,-1.085
 0.000, 0.000,-1.084
 0.000, 0.000,-1.084
 0.000, 0.000,-1.083
 0.000, 0.000,-1.082
 0.000, 0.000,-1.082
 0.000, 0.000,-1.081
 0.000, 0.000,-1.081
 0.000, 0.000,-1.080
 0.000, 0.000,-1.080
 0.000, 0.000,-1.079
 0.000, 0.000,-1.079
 0.000, 0.000,-1.078
 0.000, 0.000,-1.077
 0.000, 0.000,-1.076
 0.000, 0.000,-1.076
 0.000, 0.000,-1.075
 0.000, 0.000,-1.074
 0.000, 0.000,-1.073
 0.000, 0.000,-1.073
 0.000, 0.000,-1.072
 0.000, 0.000,-1.071
 0.000, 0.000,-1.070
 0.000, 0.000,-1.069
 0.000, 0.000,-1.068
 0.000, 0.000,-1.067
 0.000, 0.000,-1.066
 0.000, 0.000,-1.066
 0.000, 0.000,-1.065
 0.000, 0.000,-1.064
 0.000, 0.000,-1.063
 0.000, 0.000,-1.062
 0.000, 0.000,-1.061
 0.000, 0.000,-1.060
 0.000, 0.000,-1.059
 0.000, 0.000,-1.058
 0.000, 0.000,-1.057
 0.000, 0.000,-1.056
 0.000, 0.000,-1.055
 0.000, 0.000,-1.054
 0.000, 0.000,-1.054
 0.000, 0.000,-1.052
 0.000, 0.000,-1.052
 0.000, 0.000,-1.051
 0.000, 0.000,-1.050
 0.000, 0.000,-1.049
 0.000, 0.000,-1.048
 0.000, 0.000,-1.047
 0.000, 0.000,-1.046
 0.000, 0.000,-1.045
 0.000, 0.000,-1.044
 0.000, 0.000,-1.043
 0.000, 0.000,-1.043
 0.000, 0.000,-1.042
 0.000, 0.000,-1.041
 0.000, 0.000,-1.040
 0.000, 0.000,-1.039
 0.000, 0.000,-1.038
 0.000, 0.000,-1.038
 0.000, 0.000,-1.037
 0.000, 0.000,-1.036
 0.000, 0.000,-1.035
 0.000, 0.000,-1.035
 0.000, 0.000,-1.034
 0.000, 0.000,-1.034
 0.000, 0.000,-1.033
 0.000, 0.000,-1.032
 0.000, 0.000,-1.032
 0.000, 0.000,-1.031
 0.000, 0.000,-1.031
 0.000, 0.000,-1.030
 0.000, 0.000,-1.030
 0.000, 0.000,-1.029
 0.000, 0.000,-1.029
 0.000, 0.000,-1.028
 0.000, 0.000,-1.028
 0.000, 0.000,-1.027
 0.000, 0.000,-1.027
 0.000, 0.000,-1.026
 0.000, 0.000,-1.026
 0.000, 0.000,-1.025
 0.000, 0.000,-1.024
 0.000, 0.000,-1.023
 0.000, 0.000,-1.022
 0.000, 0.000,-1.022
 0.000, 0.000,-1.021
 0.000, 0.000,-1.020
 0.000, 0.000,-1.018
 0.000, 0.000,-1.017
 0.000, 0.000,-1.016
 0.000, 0.000,-1.014
 0.000, 0.000,-1.013
 0.000, 0.000,-1.011
 0.000, 0.000,-1.009
 0.000, 0.000,-1.007
 0.000, 0.000,-1.005
 0.000, 0.000,-1.003
 0.000, 0.000,-1.001
 0.000, 0.000,-0.999
 0.000, 0.000,-0.996
 0.000, 0.000,-0.994
 0.000, 0.000,-0.992
 0.000, 0.000,-0.989
 0.000, 0.000,-0.987
 0.000, 0.000,-0.984
 0.000, 0.000,-0.981
 0.000, 0.000,-0.978
 0.000, 0.000,-0.975
 0.000, 0.000,-0.973
 0.000, 0.000,-0.970
 0.000, 0.000,-0.967
 0.000, 0.000,-0.964
 0.000, 0.000,-0.961
 0.000, 0.000,-0.959
 0.000, 0.000,-0.956
 0.000, 0.000,-0.953
 0.000, 0.000,-0.950
 0.000, 0.000,-0.947
 0.000, 0.000,-0.944
 0.000, 0.000,-0.941
 0.000, 0.000,-0.938
 0.000, 0.000,-0.935
 0.000, 0.000,-0.932
 0.000, 0.000,-0.929
 0.000, 0.000,-0.926
 0.000, 0.000,-0.923
 0.000, 0.000,-0.919
 0.000, 0.000,-0.916
 0.000, 0.000,-0.912
 0.000, 0.000,-0.909
 0.000, 0.000,-0.905
 0.000, 0.000,-0.902
 0.000, 0.000,-0.898
 0.000, 0.000,-0.894
 0.000, 0.000,-0.890
 0.000, 0.000,-0.885
 0.000, 0.000,-0.882
